calendar-year,setting-1,need-1,academic-year-1,setting-2,need-2,academic-year-2
2015,A,U,14,NONSEND,NONSEND,15
2015,B,T,7,B,T,8
2015,B,U,4,B,U,5
2015,B,T,2,B,T,3
2015,A,T,5,A,T,6
2015,A,T,2,A,T,3
2015,M,U,14,M,U,15
2015,B,X,9,B,X,10
2015,R,U,6,NONSEND,NONSEND,7
2015,B,T,7,B,T,8
2015,B,Y,3,B,Y,4
2015,A,U,3,A,U,4
2015,B,Y,0,B,Y,1
2015,B,T,10,B,T,11
2015,L,T,11,L,T,12
2015,L,Y,10,L,Y,11
2015,B,T,3,B,T,4
2015,A,U,10,A,U,11
2015,R,U,0,NONSEND,NONSEND,1
2015,A,Y,14,NONSEND,NONSEND,15
2015,B,T,0,B,T,1
2015,A,T,7,A,T,8
2015,NONSEND,NONSEND,0,F,T,1
2015,B,Y,10,B,Y,11
2015,B,T,5,B,T,6
2015,B,V,8,B,V,9
2015,B,T,3,B,T,4
2015,B,T,2,B,T,3
2015,B,T,2,B,T,3
2015,B,T,10,B,T,11
2015,B,U,12,B,U,13
2015,A,U,-1,A,U,0
2015,B,Y,10,B,Y,11
2015,NONSEND,NONSEND,-1,B,T,0
2015,NONSEND,NONSEND,-2,B,T,-1
2015,F,T,4,F,T,5
2015,NONSEND,NONSEND,9,J,X,10
2015,B,Y,5,B,Y,6
2015,B,T,5,B,T,6
2015,B,T,1,B,T,2
2015,D,X,9,D,X,10
2015,A,U,-1,A,U,0
2015,B,T,5,B,T,6
2015,A,T,3,A,T,4
2015,A,T,2,A,T,3
2015,A,T,7,A,T,8
2015,NONSEND,NONSEND,10,B,Y,11
2015,N,V,15,N,V,16
2015,B,T,6,B,T,7
2015,B,T,14,B,T,15
2015,P,Y,-2,P,Y,-1
2015,A,U,3,A,U,4
2015,A,U,9,A,U,10
2015,B,X,9,B,X,10
2015,B,T,3,B,T,4
2015,A,Y,12,A,Y,13
2015,NONSEND,NONSEND,-2,B,Y,-1
2015,B,U,4,B,U,5
2015,B,T,6,B,T,7
2015,B,Y,3,B,Y,4
2015,R,T,12,R,T,13
2015,A,T,3,A,T,4
2015,A,W,11,NONSEND,NONSEND,12
2015,B,T,6,B,T,7
2015,B,T,5,B,T,6
2015,B,T,7,B,T,8
2015,B,U,8,B,U,9
2015,NONSEND,NONSEND,2,B,T,3
2015,B,Y,1,B,Y,2
2015,R,X,10,R,X,11
2015,A,W,14,S,W,15
2015,L,T,4,L,T,5
2015,B,U,0,B,U,1
2015,A,X,7,A,X,8
2015,B,T,11,B,T,12
2015,B,T,4,B,T,5
2015,L,Y,12,NONSEND,NONSEND,13
2015,B,X,10,N,X,11
2015,B,T,2,B,T,3
2015,L,T,2,L,T,3
2015,H,U,7,H,U,8
2015,B,W,8,B,W,9
2015,B,T,11,B,T,12
2015,B,T,13,B,T,14
2015,B,W,11,B,W,12
2015,B,U,11,NONSEND,NONSEND,12
2015,B,Y,8,B,Y,9
2015,B,W,11,NONSEND,NONSEND,12
2015,A,U,3,A,U,4
2015,B,Y,3,B,Y,4
2015,NONSEND,NONSEND,-3,J,Y,-2
2015,B,T,10,B,T,11
2015,B,U,9,N,U,10
2015,B,U,7,B,U,8
2015,B,U,4,B,U,5
2015,A,U,-1,A,U,0
2015,L,U,12,NONSEND,NONSEND,13
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,W,12,S,W,13
2015,E,X,10,N,X,11
2015,B,T,3,B,T,4
2015,B,Y,10,B,Y,11
2015,E,T,3,A,T,4
2015,A,U,0,A,U,1
2015,B,U,5,B,U,6
2015,F,U,4,F,U,5
2015,B,U,6,B,U,7
2015,F,T,1,F,T,2
2015,B,Y,4,B,Y,5
2015,B,T,9,B,T,10
2015,A,T,7,A,T,8
2015,B,T,7,B,T,8
2015,N,X,13,N,X,14
2015,B,Y,4,B,Y,5
2015,A,X,4,A,X,5
2015,B,X,4,B,X,5
2015,NONSEND,NONSEND,5,A,X,6
2015,NONSEND,NONSEND,9,N,X,10
2015,B,U,8,B,U,9
2015,B,W,7,B,W,8
2015,B,T,10,B,T,11
2015,NONSEND,NONSEND,2,B,X,3
2015,B,T,0,B,T,1
2015,B,V,10,B,V,11
2015,B,T,1,B,T,2
2015,B,T,6,B,T,7
2015,B,T,1,B,T,2
2015,A,U,11,A,U,12
2015,A,X,14,NONSEND,NONSEND,15
2015,B,U,3,B,U,4
2015,B,U,2,B,U,3
2015,A,U,11,A,U,12
2015,L,T,7,L,T,8
2015,B,U,0,B,U,1
2015,N,U,11,A,U,12
2015,B,T,7,B,T,8
2015,B,T,4,B,T,5
2015,B,U,-1,B,U,0
2015,B,T,1,A,T,2
2015,B,X,10,B,X,11
2015,B,T,12,B,T,13
2015,B,T,5,B,T,6
2015,B,U,7,B,U,8
2015,B,U,6,B,U,7
2015,NONSEND,NONSEND,-1,K,T,0
2015,A,U,9,A,U,10
2015,A,X,11,A,X,12
2015,B,W,14,S,W,15
2015,B,U,4,B,U,5
2015,B,U,4,B,U,5
2015,NONSEND,NONSEND,9,L,T,10
2015,NONSEND,NONSEND,-1,B,Y,0
2015,B,T,2,B,T,3
2015,A,U,10,L,U,11
2015,A,U,0,A,U,1
2015,B,T,9,B,T,10
2015,F,T,0,F,T,1
2015,L,U,11,L,U,12
2015,B,U,3,B,U,4
2015,B,T,0,B,T,1
2015,A,U,12,A,U,13
2015,NONSEND,NONSEND,0,F,T,1
2015,A,U,11,A,U,12
2015,E,T,4,E,T,5
2015,I,X,14,I,X,15
2015,A,U,3,A,U,4
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,W,14,NONSEND,NONSEND,15
2015,A,U,3,A,U,4
2015,B,U,9,B,U,10
2015,B,T,4,B,T,5
2015,B,T,7,B,T,8
2015,J,X,10,J,X,11
2015,B,U,6,B,U,7
2015,B,T,8,B,T,9
2015,E,T,3,E,T,4
2015,NONSEND,NONSEND,-1,B,U,0
2015,B,T,4,B,T,5
2015,B,T,10,B,T,11
2015,B,T,6,B,T,7
2015,B,T,9,B,T,10
2015,B,T,11,B,T,12
2015,A,T,12,A,T,13
2015,B,U,2,B,U,3
2015,B,T,9,B,T,10
2015,B,Y,8,B,Y,9
2015,B,U,7,B,U,8
2015,A,T,11,A,T,12
2015,P,Y,-1,F,Y,0
2015,B,T,4,B,T,5
2015,B,T,3,B,T,4
2015,B,T,2,B,T,3
2015,B,U,4,B,U,5
2015,A,T,7,E,T,8
2015,B,T,5,B,T,6
2015,NONSEND,NONSEND,10,R,X,11
2015,A,T,7,A,T,8
2015,A,T,4,A,T,5
2015,E,V,11,E,V,12
2015,B,X,10,N,X,11
2015,NONSEND,NONSEND,8,B,U,9
2015,A,U,3,A,U,4
2015,D,X,9,D,X,10
2015,B,T,10,B,T,11
2015,B,U,6,B,U,7
2015,A,T,7,A,T,8
2015,B,T,0,B,T,1
2015,B,U,2,B,U,3
2015,B,T,0,B,T,1
2015,B,V,6,B,V,7
2015,B,V,6,A,V,7
2015,B,V,6,B,V,7
2015,E,X,11,NONSEND,NONSEND,12
2015,A,U,3,A,U,4
2015,B,W,11,NONSEND,NONSEND,12
2015,B,Y,-1,B,Y,0
2015,NONSEND,NONSEND,-1,B,U,0
2015,B,T,2,B,T,3
2015,E,T,4,A,T,5
2015,A,T,0,A,T,1
2015,B,U,6,B,U,7
2015,B,U,13,B,U,14
2015,NONSEND,NONSEND,2,B,Y,3
2015,R,T,13,R,T,14
2015,B,T,4,B,T,5
2015,A,T,13,A,T,14
2015,B,T,3,B,T,4
2015,B,T,1,B,T,2
2015,B,Y,11,B,Y,12
2015,B,T,6,B,T,7
2015,B,Y,6,F,Y,7
2015,B,U,5,B,U,6
2015,B,T,12,B,T,13
2015,A,U,1,A,U,2
2015,F,Y,0,F,Y,1
2015,B,U,13,B,U,14
2015,B,X,8,D,X,9
2015,J,T,-1,B,T,0
2015,F,Y,1,F,Y,2
2015,B,U,3,B,U,4
2015,A,T,0,A,T,1
2015,NONSEND,NONSEND,0,B,T,1
2015,A,U,11,A,U,12
2015,NONSEND,NONSEND,4,B,T,5
2015,B,U,13,B,U,14
2015,B,U,10,B,U,11
2015,F,Y,0,F,Y,1
2015,B,T,9,B,T,10
2015,B,W,11,NONSEND,NONSEND,12
2015,B,T,12,NONSEND,NONSEND,13
2015,A,U,9,A,U,10
2015,B,X,2,B,X,3
2015,B,Y,0,B,Y,1
2015,B,Y,5,B,Y,6
2015,NONSEND,NONSEND,3,B,T,4
2015,A,T,2,A,T,3
2015,NONSEND,NONSEND,-4,A,U,-3
2015,C,T,12,C,T,13
2015,B,T,0,B,T,1
2015,B,T,8,B,T,9
2015,B,T,4,B,T,5
2015,NONSEND,NONSEND,-2,B,Y,-1
2015,A,U,13,NONSEND,NONSEND,14
2015,B,T,13,NONSEND,NONSEND,14
2015,B,Y,7,H,Y,8
2015,B,T,1,F,T,2
2015,B,Y,3,B,Y,4
2015,A,V,7,A,V,8
2015,B,U,7,B,U,8
2015,B,T,3,B,T,4
2015,B,T,0,B,T,1
2015,P,Y,-1,F,Y,0
2015,B,U,4,B,U,5
2015,B,T,4,B,T,5
2015,B,Y,9,B,Y,10
2015,M,Y,14,M,Y,15
2015,A,U,8,A,U,9
2015,A,X,9,A,X,10
2015,A,U,7,A,U,8
2015,B,U,7,B,U,8
2015,B,Y,7,H,Y,8
2015,A,T,5,A,T,6
2015,B,T,9,B,T,10
2015,B,T,11,B,T,12
2015,B,U,4,B,U,5
2015,F,T,6,NONSEND,NONSEND,7
2015,B,T,7,B,T,8
2015,A,X,8,A,X,9
2015,F,Y,5,F,Y,6
2015,B,U,1,B,U,2
2015,I,T,9,I,T,10
2015,B,X,6,B,X,7
2015,NONSEND,NONSEND,0,B,T,1
2015,B,W,8,B,W,9
2015,A,T,3,A,T,4
2015,B,T,7,B,T,8
2015,NONSEND,NONSEND,1,B,T,2
2015,B,T,8,B,T,9
2015,B,Y,12,B,Y,13
2015,B,U,10,B,U,11
2015,I,T,6,I,T,7
2015,A,U,0,A,U,1
2015,B,X,10,B,X,11
2015,B,U,10,B,U,11
2015,B,T,3,B,T,4
2015,A,Y,14,NONSEND,NONSEND,15
2015,NONSEND,NONSEND,-2,B,Y,-1
2015,NONSEND,NONSEND,-1,Q,U,0
2015,B,Y,3,B,Y,4
2015,NONSEND,NONSEND,0,B,U,1
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,T,1,A,T,2
2015,A,U,8,A,U,9
2015,I,U,2,I,U,3
2015,B,U,5,B,U,6
2015,A,T,8,NONSEND,NONSEND,9
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,T,9,B,T,10
2015,B,T,8,B,T,9
2015,NONSEND,NONSEND,-2,B,U,-1
2015,B,T,14,B,T,15
2015,B,T,6,B,T,7
2015,B,X,8,B,X,9
2015,B,T,7,B,T,8
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,T,1,B,T,2
2015,B,Y,2,B,Y,3
2015,B,U,3,B,U,4
2015,NONSEND,NONSEND,1,B,T,2
2015,L,T,11,L,T,12
2015,B,T,3,B,T,4
2015,NONSEND,NONSEND,1,B,T,2
2015,B,Y,4,B,Y,5
2015,F,T,0,F,T,1
2015,A,T,14,NONSEND,NONSEND,15
2015,B,W,7,NONSEND,NONSEND,8
2015,B,U,3,B,U,4
2015,B,T,1,B,T,2
2015,A,U,7,A,U,8
2015,A,T,11,A,T,12
2015,A,T,1,A,T,2
2015,E,X,11,E,X,12
2015,A,T,1,NONSEND,NONSEND,2
2015,B,T,7,G,T,8
2015,B,U,1,B,U,2
2015,NONSEND,NONSEND,7,B,U,8
2015,A,X,5,B,X,6
2015,A,T,2,A,T,3
2015,NONSEND,NONSEND,4,B,T,5
2015,NONSEND,NONSEND,-1,B,T,0
2015,NONSEND,NONSEND,0,J,T,1
2015,A,T,3,A,T,4
2015,A,U,3,A,U,4
2015,B,V,1,B,V,2
2015,A,T,0,A,T,1
2015,F,T,6,NONSEND,NONSEND,7
2015,B,T,2,B,T,3
2015,C,U,12,C,U,13
2015,B,X,11,NONSEND,NONSEND,12
2015,G,T,4,G,T,5
2015,B,T,4,B,T,5
2015,B,U,2,B,U,3
2015,A,T,2,A,T,3
2015,B,T,0,A,T,1
2015,B,T,10,B,T,11
2015,A,U,8,A,U,9
2015,B,T,0,B,T,1
2015,B,U,5,B,U,6
2015,B,T,3,B,T,4
2015,B,V,9,B,V,10
2015,B,V,3,B,V,4
2015,N,X,11,N,X,12
2015,A,T,8,A,T,9
2015,B,T,2,B,T,3
2015,NONSEND,NONSEND,3,B,T,4
2015,A,U,12,A,U,13
2015,B,T,11,B,T,12
2015,NONSEND,NONSEND,1,J,T,2
2015,B,T,0,B,T,1
2015,B,U,3,B,U,4
2015,B,T,7,B,T,8
2015,L,T,12,L,T,13
2015,NONSEND,NONSEND,0,F,T,1
2015,A,T,7,A,T,8
2015,B,U,10,B,U,11
2015,A,X,5,A,X,6
2015,B,T,6,B,T,7
2015,NONSEND,NONSEND,-2,B,Y,-1
2015,Q,T,-1,B,T,0
2015,B,W,9,B,W,10
2015,B,T,1,B,T,2
2015,B,U,9,B,U,10
2015,B,T,10,B,T,11
2015,B,T,4,B,T,5
2015,B,T,6,B,T,7
2015,A,W,14,S,W,15
2015,B,U,12,NONSEND,NONSEND,13
2015,B,T,7,B,T,8
2015,NONSEND,NONSEND,1,B,T,2
2015,B,Y,4,B,Y,5
2015,A,T,3,A,T,4
2015,B,U,5,B,U,6
2015,F,Y,7,F,Y,8
2015,F,T,2,F,T,3
2015,B,T,3,B,T,4
2015,G,Y,4,G,Y,5
2015,B,X,6,B,X,7
2015,B,T,5,B,T,6
2015,J,X,10,J,X,11
2015,B,T,9,B,T,10
2015,P,U,-2,B,U,-1
2015,B,Y,8,B,Y,9
2015,A,U,3,A,U,4
2015,NONSEND,NONSEND,0,F,Y,1
2015,B,U,8,B,U,9
2015,B,U,9,B,U,10
2015,L,U,9,L,U,10
2015,B,U,5,B,U,6
2015,B,T,1,B,T,2
2015,B,V,8,B,V,9
2015,H,V,12,H,V,13
2015,F,U,5,F,U,6
2015,F,T,1,F,T,2
2015,G,T,6,G,T,7
2015,A,W,14,S,W,15
2015,B,U,4,B,U,5
2015,A,Y,10,A,Y,11
2015,B,V,10,B,V,11
2015,A,W,14,S,W,15
2015,B,X,4,B,X,5
2015,B,T,0,B,T,1
2015,F,U,10,F,U,11
2015,B,T,10,B,T,11
2015,F,T,4,F,T,5
2015,B,Y,5,B,Y,6
2015,B,U,1,B,U,2
2015,B,U,2,B,U,3
2015,F,U,2,F,U,3
2015,A,T,14,A,T,15
2015,L,U,8,L,U,9
2015,D,X,8,D,X,9
2015,B,U,7,B,U,8
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,T,5,A,T,6
2015,B,T,3,B,T,4
2015,B,T,4,B,T,5
2015,A,T,6,A,T,7
2015,B,U,5,B,U,6
2015,B,X,8,D,X,9
2015,J,V,7,L,V,8
2015,B,T,-1,B,T,0
2015,C,T,14,NONSEND,NONSEND,15
2015,NONSEND,NONSEND,1,B,T,2
2015,A,T,13,NONSEND,NONSEND,14
2015,B,T,1,B,T,2
2015,A,T,7,A,T,8
2015,A,T,1,A,T,2
2015,L,U,2,L,U,3
2015,B,X,7,J,X,8
2015,B,U,-1,B,U,0
2015,G,T,7,G,T,8
2015,B,X,9,G,X,10
2015,NONSEND,NONSEND,-3,P,Y,-2
2015,NONSEND,NONSEND,1,B,T,2
2015,B,T,8,B,T,9
2015,NONSEND,NONSEND,-1,B,T,0
2015,K,T,2,K,T,3
2015,A,T,-1,A,T,0
2015,H,U,12,H,U,13
2015,B,T,2,B,T,3
2015,A,T,5,A,T,6
2015,B,T,4,B,T,5
2015,B,T,5,B,T,6
2015,B,T,6,B,T,7
2015,A,U,13,A,U,14
2015,A,V,6,A,V,7
2015,B,T,6,B,T,7
2015,NONSEND,NONSEND,-2,B,T,-1
2015,B,T,12,NONSEND,NONSEND,13
2015,NONSEND,NONSEND,10,N,X,11
2015,S,Y,19,NONSEND,NONSEND,20
2015,NONSEND,NONSEND,-1,K,T,0
2015,B,T,5,B,T,6
2015,B,X,10,N,X,11
2015,E,T,5,E,T,6
2015,A,T,1,A,T,2
2015,A,Y,0,A,Y,1
2015,B,T,0,B,T,1
2015,B,T,2,B,T,3
2015,B,T,12,B,T,13
2015,NONSEND,NONSEND,-2,B,T,-1
2015,B,Y,-1,B,Y,0
2015,B,T,0,A,T,1
2015,B,T,8,B,T,9
2015,B,T,3,B,T,4
2015,B,X,11,N,X,12
2015,A,T,0,A,T,1
2015,B,Y,7,H,Y,8
2015,L,U,7,L,U,8
2015,B,T,9,B,T,10
2015,B,Y,3,B,Y,4
2015,L,Y,6,B,Y,7
2015,NONSEND,NONSEND,-2,B,T,-1
2015,A,T,9,A,T,10
2015,P,U,-2,B,U,-1
2015,M,X,8,K,X,9
2015,A,X,4,A,X,5
2015,B,T,-1,A,T,0
2015,NONSEND,NONSEND,-1,B,U,0
2015,B,T,13,B,T,14
2015,D,X,9,D,X,10
2015,B,T,-1,B,T,0
2015,N,X,11,N,X,12
2015,F,Y,3,F,Y,4
2015,A,T,3,A,T,4
2015,B,T,7,B,T,8
2015,A,T,3,A,T,4
2015,B,V,3,B,V,4
2015,F,T,0,F,T,1
2015,F,T,4,F,T,5
2015,L,U,11,NONSEND,NONSEND,12
2015,B,T,3,B,T,4
2015,B,T,4,B,T,5
2015,B,T,10,B,T,11
2015,B,Y,0,B,Y,1
2015,B,U,4,B,U,5
2015,B,Y,7,B,Y,8
2015,G,V,12,G,V,13
2015,B,T,4,B,T,5
2015,B,T,0,B,T,1
2015,B,Y,0,B,Y,1
2015,E,X,5,L,X,6
2015,B,Y,4,B,Y,5
2015,B,T,6,B,T,7
2015,M,U,13,M,U,14
2015,H,T,13,H,T,14
2015,B,T,-1,A,T,0
2015,A,T,4,A,T,5
2015,B,T,1,B,T,2
2015,B,U,6,B,U,7
2015,B,U,11,NONSEND,NONSEND,12
2015,A,T,11,A,T,12
2015,D,X,9,D,X,10
2015,B,T,12,B,T,13
2015,B,U,3,B,U,4
2015,B,Y,0,B,Y,1
2015,B,T,0,B,T,1
2015,NONSEND,NONSEND,1,B,T,2
2015,B,T,0,B,T,1
2015,B,U,11,B,U,12
2015,B,T,7,B,T,8
2015,L,U,6,L,U,7
2015,O,Y,3,O,Y,4
2015,NONSEND,NONSEND,-3,A,U,-2
2015,B,U,11,S,U,12
2015,NONSEND,NONSEND,-1,B,T,0
2015,NONSEND,NONSEND,0,B,T,1
2015,G,T,7,G,T,8
2015,I,T,10,I,T,11
2015,E,T,4,E,T,5
2015,B,U,5,B,U,6
2015,B,T,2,B,T,3
2015,F,T,0,F,T,1
2015,NONSEND,NONSEND,-1,B,Y,0
2015,A,V,6,A,V,7
2015,B,T,8,B,T,9
2015,E,X,2,E,X,3
2015,NONSEND,NONSEND,4,B,T,5
2015,K,T,6,G,T,7
2015,B,U,8,B,U,9
2015,B,T,12,B,T,13
2015,A,T,3,A,T,4
2015,NONSEND,NONSEND,8,R,X,9
2015,B,T,5,B,T,6
2015,B,T,10,B,T,11
2015,A,U,6,A,U,7
2015,D,X,10,D,X,11
2015,B,T,-1,B,T,0
2015,E,X,12,NONSEND,NONSEND,13
2015,NONSEND,NONSEND,1,B,T,2
2015,B,T,10,B,T,11
2015,B,T,3,B,T,4
2015,F,T,0,F,T,1
2015,NONSEND,NONSEND,8,R,X,9
2015,B,T,2,B,T,3
2015,H,U,7,H,U,8
2015,K,T,5,NONSEND,NONSEND,6
2015,N,X,12,N,X,13
2015,B,U,4,B,U,5
2015,B,U,2,B,U,3
2015,B,T,11,S,T,12
2015,B,Y,8,B,Y,9
2015,NONSEND,NONSEND,0,B,U,1
2015,B,U,8,B,U,9
2015,B,U,0,B,U,1
2015,A,U,-1,A,U,0
2015,B,Y,7,B,Y,8
2015,I,X,14,I,X,15
2015,B,T,13,B,T,14
2015,N,X,8,K,X,9
2015,B,T,2,B,T,3
2015,B,Y,5,B,Y,6
2015,B,T,2,B,T,3
2015,NONSEND,NONSEND,-1,F,T,0
2015,B,T,9,B,T,10
2015,B,T,1,B,T,2
2015,A,T,0,A,T,1
2015,B,T,13,NONSEND,NONSEND,14
2015,A,T,14,NONSEND,NONSEND,15
2015,NONSEND,NONSEND,7,A,T,8
2015,B,T,4,B,T,5
2015,L,T,11,L,T,12
2015,B,T,11,B,T,12
2015,NONSEND,NONSEND,-2,B,U,-1
2015,E,X,2,E,X,3
2015,A,T,2,A,T,3
2015,L,U,11,L,U,12
2015,B,X,4,B,X,5
2015,B,W,8,B,W,9
2015,G,T,7,G,T,8
2015,B,T,8,B,T,9
2015,B,T,1,B,T,2
2015,C,T,13,C,T,14
2015,B,U,3,B,U,4
2015,B,T,6,B,T,7
2015,B,T,-1,B,T,0
2015,F,Y,3,F,Y,4
2015,L,Y,10,L,Y,11
2015,A,U,10,A,U,11
2015,B,T,4,B,T,5
2015,B,V,10,B,V,11
2015,A,U,6,A,U,7
2015,B,U,8,B,U,9
2015,NONSEND,NONSEND,-1,B,T,0
2015,A,V,7,A,V,8
2015,A,T,12,A,T,13
2015,B,W,11,NONSEND,NONSEND,12
2015,B,U,2,B,U,3
2015,B,U,12,NONSEND,NONSEND,13
2015,B,T,4,B,T,5
2015,B,T,3,B,T,4
2015,R,U,3,R,U,4
2015,B,T,1,B,T,2
2015,A,X,6,D,X,7
2015,B,T,2,B,T,3
2015,F,T,5,NONSEND,NONSEND,6
2015,NONSEND,NONSEND,-1,B,T,0
2015,NONSEND,NONSEND,-2,P,T,-1
2015,J,T,12,N,T,13
2015,F,T,2,F,T,3
2015,B,T,1,B,T,2
2015,NONSEND,NONSEND,-1,A,T,0
2015,B,T,8,B,T,9
2015,B,U,5,B,U,6
2015,G,T,5,G,T,6
2015,A,U,2,A,U,3
2015,M,U,13,M,U,14
2015,E,X,9,E,X,10
2015,B,T,-1,A,T,0
2015,B,T,11,S,T,12
2015,B,T,6,B,T,7
2015,B,T,2,B,T,3
2015,F,T,3,F,T,4
2015,B,T,8,B,T,9
2015,NONSEND,NONSEND,9,I,T,10
2015,H,U,9,H,U,10
2015,NONSEND,NONSEND,0,F,T,1
2015,NONSEND,NONSEND,0,B,U,1
2015,A,T,5,A,T,6
2015,B,U,3,H,U,4
2015,B,V,6,B,V,7
2015,B,T,6,B,T,7
2015,B,W,7,NONSEND,NONSEND,8
2015,A,X,9,A,X,10
2015,G,T,11,G,T,12
2015,B,X,1,A,X,2
2015,B,Y,2,B,Y,3
2015,F,Y,1,F,Y,2
2015,B,T,7,B,T,8
2015,B,Y,12,B,Y,13
2015,B,T,8,B,T,9
2015,B,Y,11,B,Y,12
2015,A,T,0,A,T,1
2015,B,T,2,B,T,3
2015,A,X,6,A,X,7
2015,H,T,7,H,T,8
2015,B,W,15,S,W,16
2015,B,W,15,NONSEND,NONSEND,16
2015,A,T,5,A,T,6
2015,B,Y,10,B,Y,11
2015,B,T,11,B,T,12
2015,B,T,5,B,T,6
2015,A,T,13,NONSEND,NONSEND,14
2015,NONSEND,NONSEND,-1,B,T,0
2015,A,X,11,A,X,12
2015,B,U,10,B,U,11
2015,A,U,11,A,U,12
2015,B,T,5,B,T,6
2015,B,T,5,B,T,6
2015,F,Y,2,F,Y,3
2015,B,V,9,B,V,10
2015,A,T,0,A,T,1
2015,B,U,5,B,U,6
2015,L,Y,12,NONSEND,NONSEND,13
2015,I,T,11,I,T,12
2015,B,Y,8,B,Y,9
2015,NONSEND,NONSEND,9,N,X,10
2015,B,T,5,B,T,6
2015,D,X,8,D,X,9
2015,B,Y,6,B,Y,7
2015,B,U,12,NONSEND,NONSEND,13
2015,F,Y,11,F,Y,12
2015,B,T,11,NONSEND,NONSEND,12
2015,A,T,3,A,T,4
2015,NONSEND,NONSEND,0,I,T,1
2015,A,T,0,A,T,1
2015,B,U,6,B,U,7
2015,B,T,3,B,T,4
2015,B,T,5,B,T,6
2015,B,T,2,B,T,3
2015,B,T,6,B,T,7
2015,B,T,11,B,T,12
2015,NONSEND,NONSEND,3,B,X,4
2015,A,T,1,A,T,2
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,W,10,NONSEND,NONSEND,11
2015,NONSEND,NONSEND,-1,B,U,0
2015,B,Y,3,B,Y,4
2015,B,T,4,B,T,5
2015,NONSEND,NONSEND,6,B,T,7
2015,NONSEND,NONSEND,10,L,X,11
2015,R,X,9,NONSEND,NONSEND,10
2015,B,T,3,B,T,4
2015,B,Y,11,B,Y,12
2015,J,Y,-2,NONSEND,NONSEND,-1
2015,B,T,10,B,T,11
2015,B,U,0,B,U,1
2015,A,T,1,A,T,2
2015,L,Y,6,L,Y,7
2015,B,V,11,B,V,12
2015,NONSEND,NONSEND,-1,F,T,0
2015,B,T,4,B,T,5
2015,NONSEND,NONSEND,1,B,T,2
2015,NONSEND,NONSEND,-3,A,U,-2
2015,NONSEND,NONSEND,-2,Q,T,-1
2015,B,T,10,B,T,11
2015,B,T,1,B,T,2
2015,A,U,-2,A,U,-1
2015,D,W,11,NONSEND,NONSEND,12
2015,B,U,10,B,U,11
2015,A,T,5,A,T,6
2015,A,W,12,NONSEND,NONSEND,13
2015,B,U,3,B,U,4
2015,B,T,0,B,T,1
2015,B,T,3,B,T,4
2015,I,T,10,I,T,11
2015,B,T,2,J,T,3
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,U,4,B,U,5
2015,F,Y,3,F,Y,4
2015,B,U,8,B,U,9
2015,B,T,1,B,T,2
2015,A,U,7,A,U,8
2015,B,T,0,A,T,1
2015,A,T,10,A,T,11
2015,B,T,1,B,T,2
2015,A,X,6,D,X,7
2015,B,T,8,B,T,9
2015,A,X,4,A,X,5
2015,B,T,1,F,T,2
2015,B,T,1,B,T,2
2015,B,T,0,B,T,1
2015,B,U,7,B,U,8
2015,A,T,9,A,T,10
2015,NONSEND,NONSEND,-3,P,U,-2
2015,B,X,5,B,X,6
2015,L,U,7,L,U,8
2015,B,Y,10,B,Y,11
2015,B,T,1,B,T,2
2015,I,U,6,I,U,7
2015,NONSEND,NONSEND,-1,B,V,0
2015,A,T,1,A,T,2
2015,A,T,3,A,T,4
2015,I,U,6,B,U,7
2015,A,T,10,A,T,11
2015,B,T,8,B,T,9
2015,S,U,13,S,U,14
2015,A,T,-1,A,T,0
2015,B,T,2,B,T,3
2015,E,X,9,N,X,10
2015,B,V,8,B,V,9
2015,A,Y,0,A,Y,1
2015,B,W,11,NONSEND,NONSEND,12
2015,A,Y,12,A,Y,13
2015,NONSEND,NONSEND,3,B,T,4
2015,B,T,2,B,T,3
2015,B,T,9,B,T,10
2015,NONSEND,NONSEND,2,B,T,3
2015,F,Y,1,F,Y,2
2015,A,T,7,A,T,8
2015,B,U,2,B,U,3
2015,A,T,1,A,T,2
2015,B,T,4,B,T,5
2015,NONSEND,NONSEND,-1,B,T,0
2015,NONSEND,NONSEND,-2,B,U,-1
2015,B,X,11,B,X,12
2015,B,X,9,B,X,10
2015,A,U,3,A,U,4
2015,B,T,10,B,T,11
2015,B,T,1,B,T,2
2015,B,Y,12,B,Y,13
2015,B,T,6,NONSEND,NONSEND,7
2015,S,Y,19,NONSEND,NONSEND,20
2015,A,T,3,A,T,4
2015,A,U,11,A,U,12
2015,R,T,5,R,T,6
2015,A,X,10,NONSEND,NONSEND,11
2015,B,T,5,B,T,6
2015,A,T,4,A,T,5
2015,NONSEND,NONSEND,4,B,T,5
2015,B,T,9,B,T,10
2015,B,Y,8,B,Y,9
2015,NONSEND,NONSEND,5,A,U,6
2015,B,X,12,B,X,13
2015,B,X,4,B,X,5
2015,A,X,3,A,X,4
2015,B,T,1,B,T,2
2015,B,Y,11,B,Y,12
2015,R,T,4,R,T,5
2015,R,X,10,R,X,11
